time	[Ac]	[Glcxt]	[O2]	[X]	[dummy_S]	[fba__Ac]	[fba__Glcxt]	[fba__O2]	[fba__X]	dummy_EX_Ac	dummy_EX_Glcxt	dummy_EX_O2	dummy_EX_X	fba__v1	fba__v2	fba__v3	fba__v4	update__update_Ac	update__update_Glcxt	update__update_O2	update__update_X	vO2_transfer	EX_Ac	EX_Glcxt	EX_O2	EX_X	O2_ref	Y	bounds__Km_EX_Glcxt	bounds__Vmax_EX_Glcxt	bounds__Vmax_EX_O2	bounds__lb_default	bounds__lb_kin_EX_Glcxt	bounds__lb_kin_EX_O2	bounds__ub_default	bounds__zero	dt	fba__ub_default	fba__zero	kLa	lb_EX_Ac	lb_EX_Glcxt	lb_EX_O2	lb_EX_X	ub_EX_Ac	ub_EX_Glcxt	ub_EX_O2	ub_EX_X
3.7	0.473298607632	10.6626878578	0.207621709353	0.00926910394489	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.160804315009	0.0	0.440184867886	-0.0494510458603	0.092560936725	0.019257413885	-0.00557063120601	0.0178371798502	5.33504059878	-9.98596382944	-2.07759174991	0.600989182895	0.21	0.00926910394489	0.015	10.0	15.0	-1000.0	-9.98595201489	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-4.73298607632	-9.98595201489	-2.07621709353	-0.0926910394489	1000.0	1000.0	1000.0	1000.0
3.8	0.478398441211	10.6531432801	0.207475916037	0.00984347743944	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.160697917456	0.0	0.440236594683	-0.0525215229319	0.0982964933699	0.0204371961196	-0.00591528531282	0.0189306297243	5.33566752756	-9.98595201489	-2.07621709353	0.600934512139	0.21	0.00984347743944	0.015	10.0	15.0	-1000.0	-9.98593944644	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-4.78398441211	-9.98593944644	-2.07475916037	-0.0984347743944	1000.0	1000.0	1000.0	1000.0
3.9	0.483814949138	10.6430073073	0.207321303854	0.0104533818125	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	2.2126316078e-16	0.160585074332	0.0	0.440291453108	-0.0557827201776	0.10438683779	0.0216882496723	-0.0062811917635	0.020090221095	5.33633241166	-9.98593944644	-2.07475916037	0.600876527439	0.21	0.0104533818125	0.015	10.0	15.0	-1000.0	-9.98592607458	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-4.83814949138	-9.98592607458	-2.07321303854	-0.104533818125	1000.0	1000.0	1000.0	1000.0
4.0	0.489567803664	10.6322433619	0.207157354326	0.011101007296	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.16046540546	0.0	0.440349627609	-0.059246492078	0.110853838211	0.023014753067	-0.00666965206564	0.021319842558	5.33703748663	-9.98592607458	-2.07321303854	0.600815033069	0.21	0.011101007296	0.015	10.0	15.0	-1000.0	-9.98591184639	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-4.89567803664	-9.98591184639	-2.07157354326	-0.11101007296	1000.0	1000.0	1000.0	1000.0
4.1	0.495677900061	10.6208126125	0.206983520377	0.0117886781648	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.16033850954	0.0	0.440411312852	-0.0629254307954	0.117720700939	0.0244211137961	-0.00708204631373	0.0226235971727	5.33778511177	-9.98591184639	-2.07157354326	0.600749822392	0.21	0.0117886781648	0.015	10.0	15.0	-1000.0	-9.98589670527	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-4.95677900061	-9.98589670527	-2.06983520377	-0.117886781648	1000.0	1000.0	1000.0	1000.0
4.2	0.502167432755	10.6086738359	0.206799225001	0.0125188608197	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	1.1063158039e-16	0.16020396314	0.0	0.440476714195	-0.0668329121534	0.125012051013	0.0259119788357	-0.00751983779664	0.0240058124935	5.33857777604	-9.98589670527	-2.06983520377	0.600680677335	0.21	0.0125188608197	0.015	10.0	15.0	-1000.0	-9.98588059062	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-5.02167432755	-9.98588059062	-2.06799225001	-0.125188608197	1000.0	1000.0	1000.0	1000.0
4.3	0.509059976212	10.5957832709	0.206603859889	0.013294172343	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	1.84385967317e-16	0.16006131966	0.0	0.440546048187	-0.0709831444862	0.132754017568	0.0274922453756	-0.00798457785862	0.0254710508353	5.33941810403	-9.98588059062	-2.06799225001	0.600607367847	0.21	0.013294172343	0.015	10.0	15.0	-1000.0	-9.98586343758	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-5.09059976212	-9.98586343758	-2.06603859889	-0.13294172343	1000.0	1000.0	1000.0	1000.0
4.4	0.516380570871	10.5820944637	0.206396784034	0.0141173895523	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.159910108273	0.0	0.440619543074	-0.0753912205352	0.140974324164	0.0291670717305	-0.00847791102576	0.0270241197432	5.34030886206	-9.98586343758	-2.06603859889	0.600529651347	0.21	0.0141173895523	0.015	10.0	15.0	-1000.0	-9.98584517666	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-5.16380570871	-9.98584517666	-2.06396784034	-0.141173895523	1000.0	1000.0	1000.0	1000.0
4.5	0.524155814432	10.5675581032	0.206177322316	0.0149914585802	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.159749832844	0.0	0.440697439312	-0.080073172583	0.149702384354	0.0309418883893	-0.00900158041011	0.0286700826309	5.34125296446	-9.98584517666	-2.06396784034	0.600447272155	0.21	0.0149914585802	0.015	10.0	15.0	-1000.0	-9.98582573339	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-5.24155814432	-9.98582573339	-2.06177322316	-0.149914585802	1000.0	1000.0	1000.0	1000.0
4.6	0.532413958843	10.5521218475	0.205944764061	0.0159195050076	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	1.1063158039e-16	0.159579970833	0.0	0.440779990084	-0.0850460310236	0.158969402767	0.0328224091505	-0.00955743340415	0.030414269546	5.34225347981	-9.98582573339	-2.06177322316	0.600359960916	0.21	0.0159195050076	0.015	10.0	15.0	-1000.0	-9.98580502788	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-5.32413958843	-9.98580502788	-2.05944764061	-0.159195050076	1000.0	1000.0	1000.0	1000.0
4.7	0.54118501334	10.5357301389	0.205698361599	0.0169048445802	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.159399972183	0.0	0.440867461832	-0.0903278865838	0.168808482005	0.0348146422856	-0.0101474276786	0.0322622880091	5.3433136374	-9.98580502788	-2.05944764061	0.600267434015	0.21	0.0169048445802	0.015	10.0	15.0	-1000.0	-9.98578297445	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-5.4118501334	-9.98578297445	-2.05698361599	-0.169048445802	1000.0	1000.0	1000.0	1000.0
4.8	0.550500853905	10.5183240089	0.205437328817	0.0179509945398	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.159209258203	0.0	0.440960134781	-0.0959379564174	0.17925473565	0.0369249016591	-0.0107736374964	0.0342200338692	5.34443683355	-9.98578297445	-2.05698361599	0.600169392985	0.21	0.0179509945398	0.015	10.0	15.0	-1000.0	-9.98575948106	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-5.50500853905	-9.98575948106	-2.05437328817	-0.179509945398	1000.0	1000.0	1000.0	1000.0
4.9	0.560395339568	10.4998408711	0.205160839719	0.019061685601	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.159007220447	0.0	0.441058303465	-0.101896654314	0.190345407715	0.0391598177262	-0.0114382603568	0.0362937021047	5.345626638	-9.98575948106	-2.05437328817	0.600065523912	0.21	0.019061685601	0.015	10.0	15.0	-1000.0	-9.98573444888	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-5.60395339568	-9.98573444888	-2.05160839719	-0.19061685601	1000.0	1000.0	1000.0	1000.0
5.0	0.570904435946	10.4802143015	0.204868027001	0.0202408746083	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.158793219597	0.0	0.441162277249	-0.108225665269	0.202119998852	0.041526348313	-0.0121436239822	0.0384897974894	5.34688680025	-9.98573444888	-2.05160839719	0.599955496846	0.21	0.0202408746083	0.015	10.0	15.0	-1000.0	-9.98570777159	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-5.70904435946	-9.98570777159	-2.04868027001	-0.202408746083	1000.0	1000.0	1000.0	1000.0
5.1	0.582066346494	10.4593738068	0.204557980662	0.0214927579081	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.158566584366	0.0	0.441272380836	-0.114948024688	0.214620399676	0.0440317890745	-0.0128921936629	0.0408151450314	5.34822125574	-9.98570777159	-2.04868027001	0.599838965203	0.21	0.0214927579081	0.015	10.0	15.0	-1000.0	-9.98567933484	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-5.82066346494	-9.98567933484	-2.04557980662	-0.214927579081	1000.0	1000.0	1000.0	1000.0
5.2	0.593921651943	10.4372445778	0.204229746656	0.02282178547	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.15832661042	0.0	0.441388954772	-0.1220882025	0.227891031552	0.0466837835086	-0.0136865799719	0.043276900079	5.34963413184	-9.98567933484	-2.04557980662	0.599715565192	0.21	0.02282178547	0.015	10.0	15.0	-1000.0	-9.98564901549	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-5.93921651943	-9.98564901549	-2.04229746656	-0.2282178547	1000.0	1000.0	1000.0	1000.0
5.3	0.606513458411	10.4137472295	0.203882325604	0.0242326757981	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.158072559331	0.0	0.441512355914	-0.129672192474	0.241978995226	0.0494903323905	-0.0145295468646	0.0458825579733	5.35112975367	-9.98564901549	-2.04229746656	0.599584915245	0.21	0.0242326757981	0.015	10.0	15.0	-1000.0	-9.98561668082	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-6.06513458411	-9.98561668082	-2.03882325604	-0.242326757981	1000.0	1000.0	1000.0	1000.0
5.4	0.619887554755	10.3887975248	0.203514671585	0.0257304316676	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.157803657588	0.0	0.441642957881	-0.137727607065	0.256934227665	0.0524598024717	-0.0154240201777	0.048639963112	5.35271264951	-9.98561668082	-2.03882325604	0.599446615468	0.21	0.0257304316676	0.015	10.0	15.0	-1000.0	-9.98558218769	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-6.19887554755	-9.98558218769	-2.03514671585	-0.257304316676	1000.0	1000.0	1000.0	1000.0
5.5	0.634092579708	10.3623060834	0.20312569103	0.0273203567292	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.157519095654	0.0	0.441781151472	-0.146283778092	0.272809667516	0.0556009342733	-0.0163730965394	0.051557317272	5.35438755584	-9.98558218769	-2.03514671585	0.599300247126	0.21	0.0273203567292	0.015	10.0	15.0	-1000.0	-9.98554538155	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-6.34092579708	-9.98554538155	-2.0312569103	-0.273203567292	1000.0	1000.0	1000.0	1000.0
5.6	0.649180199413	10.3341780724	0.202714241731	0.029008073022	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	1.47508773853e-16	0.157218027113	0.0	0.441927345037	-0.155371863626	0.289661429593	0.0589228487806	-0.0173800527061	0.0546431870195	5.35615942184	-9.98554538155	-2.0312569103	0.59914537215	0.21	0.029008073022	0.015	10.0	15.0	-1000.0	-9.98550609537	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-6.49180199413	-9.98550609537	-2.02714241731	-0.29008073022	1000.0	1000.0	1000.0	1000.0
5.7	0.665205295991	10.3043128799	0.202279131998	0.030799539437	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.156899567903	0.0	0.442081964795	-0.165024961418	0.307548988783	0.0624350528263	-0.0184483553384	0.0579065100186	5.35803341331	-9.98550609537	-2.02714241731	0.598981532698	0.21	0.030799539437	0.015	10.0	15.0	-1000.0	-9.98546414846	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-6.65205295991	-9.98546414846	-2.02279131998	-0.30799539437	1000.0	1000.0	1000.0	1000.0
5.8	0.682226167814	10.2726037694	0.201819119996	0.0327010711758	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.156562795664	0.0	0.442245455095	-0.175278229263	0.326535373842	0.0661474429282	-0.0195816712287	0.0613566000269	5.36001491576	-9.98546414846	-2.02279131998	0.598808250759	0.21	0.0327010711758	0.015	10.0	15.0	-1000.0	-9.98541934513	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-6.82226167814	-9.98541934513	-2.01819119996	-0.327010711758	1000.0	1000.0	1000.0	1000.0
5.9	0.700304742189	10.2389375145	0.201332913287	0.0347193602491	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	7.37543869267e-17	0.156206749223	0.0	0.4424182786	-0.186169012698	0.346687371482	0.0700703073232	-0.0207838779951	0.0650031503471	5.36210953663	-9.98541934513	-2.01819119996	0.598625027823	0.21	0.0347193602491	0.015	10.0	15.0	-1000.0	-9.98537147317	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-7.00304742189	-9.98537147317	-2.01332913287	-0.347193602491	1000.0	1000.0	1000.0	1000.0
6.0	0.719506801218	10.2031940127	0.200819168603	0.0368614970623	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.155830428241	0.0	0.442600916382	-0.197736980433	0.368075741225	0.0742143259168	-0.0220590752518	0.0688562354806	5.36432310654	-9.98537147317	-2.01332913287	0.598431344622	0.21	0.0368614970623	0.015	10.0	15.0	-1000.0	-9.98532030222	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-7.19506801218	-9.98532030222	-2.00819168603	-0.368614970623	1000.0	1000.0	1000.0	1000.0
6.1	0.739902221618	10.1652458771	0.200276491906	0.0391349931339	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.155432793036	0.0	0.44279386792	-0.210024267967	0.390775441467	0.0785905678441	-0.023411596269	0.0729263107061	5.36666167919	-9.98532030222	-2.00819168603	0.598226660956	0.21	0.0391349931339	0.015	10.0	15.0	-1000.0	-9.98526558181	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-7.39902221618	-9.98526558181	-2.00276491906	-0.391349931339	1000.0	1000.0	1000.0	1000.0
6.2	0.76156522934	10.1249580048	0.199703438762	0.0415478049972	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.155012764633	0.0	0.442997650982	-0.223075629809	0.414865867239	0.0832104863124	-0.0248460201343	0.0772242092842	5.3691315299	-9.98526558181	-2.00276491906	0.598010415615	0.21	0.0415478049972	0.015	10.0	15.0	-1000.0	-9.98520703933	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-7.6156522934	-9.98520703933	-1.99703438762	-0.415478049972	1000.0	1000.0	1000.0	1000.0
6.3	0.784574669877	10.0821871216	0.199098515071	0.0441083593354	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	2.95017547707e-16	0.154569225048	0.0	0.443212801371	-0.2369386008	0.440431100129	0.0880859103743	-0.0263671844255	0.0817611369661	5.37173915262	-9.98520703933	-1.99703438762	0.597782026419	0.21	0.0441083593354	0.015	10.0	15.0	-1000.0	-9.98514437752	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-7.84574669877	-9.98514437752	-1.99098515071	-0.441083593354	1000.0	1000.0	1000.0	1000.0
6.4	0.809014295195	10.0367813007	0.198460178205	0.0468255793996	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.154101017857	0.0	0.443439872522	-0.251663666992	0.467560170866	0.0932290332581	-0.0279801984069	0.0865486634635	5.37449125496	-9.98514437752	-1.99098515071	0.597540890379	0.21	0.0468255793996	0.015	10.0	15.0	-1000.0	-9.98507727183	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-8.09014295195	-9.98507727183	-1.98460178205	-0.468255793996	1000.0	1000.0	1000.0	1000.0
6.5	0.834973068284	9.98857945445	0.197786838598	0.0497089127661	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	2.2126316078e-16	0.153606949075	0.0	0.443679434923	-0.2673044466	0.496347335068	0.0986523968594	-0.0296904567586	0.0915987105162	5.37739475127	-9.98507727183	-1.98460178205	0.597286383998	0.21	0.0497089127661	0.015	10.0	15.0	-1000.0	-9.98500536726	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-8.34973068284	-9.98500536726	-1.97786838598	-0.497089127661	1000.0	1000.0	1000.0	1000.0
6.6	0.862545486366	9.93741079811	0.197076861843	0.0527683604853	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.153085788388	0.0	0.443932075357	-0.283917881535	0.526892362667	0.104368871984	-0.0315036538503	0.0969235361762	5.38045675332	-9.98500536726	-1.97786838598	0.597017863745	0.21	0.0527683604853	0.015	10.0	15.0	-1000.0	-9.98492827486	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-8.62545486366	-9.98492827486	-1.97076861843	-0.527683604853	1000.0	1000.0	1000.0	1000.0
6.7	0.891831923875	9.88309428406	0.196328571345	0.0560145076797	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.152536270776	0.0	0.444198395908	-0.301564440042	0.559300841534	0.110391633912	-0.0334257985698	0.102535714912	5.38368455841	-9.98492827486	-1.97076861843	0.596734666685	0.21	0.0560145076797	0.015	10.0	15.0	-1000.0	-9.98484556767	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-8.91831923875	-9.98484556767	-1.96328571345	-0.560145076797	1000.0	1000.0	1000.0	1000.0
6.8	0.922938996355	9.82543800461	0.195540251583	0.0594585556499	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.151957098564	0.0	0.444479012754	-0.320308330994	0.593684495841	0.11673413285	-0.0354632297164	0.108448113125	5.38708563458	-9.98484556767	-1.96328571345	0.596436111318	0.21	0.0594585556499	0.015	10.0	15.0	-1000.0	-9.98475677608	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-9.22938996355	-9.98475677608	-1.95540251583	-0.594585556499	1000.0	1000.0	1000.0	1000.0
6.9	0.95598038285	9.7642377541	0.194710156526	0.0631124037974	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.15134694395	0.0	0.44477455467	-0.340217990473	0.630162001471	0.123410153166	-0.0376226607333	0.114673826052	5.3906676026	-9.98475677608	-1.95540251583	0.59612149862	0.21	0.0631124037974	0.015	10.0	15.0	-1000.0	-9.98466138121	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-9.5598038285	-9.98466138121	-1.94710156526	-0.631124037974	1000.0	1000.0	1000.0	1000.0
7.0	0.991075954047	9.69927873856	0.193836488996	0.0669885431935	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	7.37543869267e-17	0.150704455516	0.0	0.445085659492	-0.361365555899	0.668857920207	0.130433497307	-0.0399111118534	0.121226332529	5.39443819304	-9.98466138121	-1.94710156526	0.595790115008	0.21	0.0669885431935	0.015	10.0	15.0	-1000.0	-9.98455881244	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-9.91075954047	-9.98455881244	-1.93836488996	-0.669885431935	1000.0	1000.0	1000.0	1000.0
7.1	1.02835350084	9.63033247853	0.192917454602	0.0711002366836	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	1.1063158039e-16	0.150028242257	0.0	0.445412981835	-0.383827897377	0.709904494746	0.137818202455	-0.0423360119641	0.128119090484	5.39840533984	-9.98455881244	-1.93836488996	0.595441224092	0.21	0.0711002366836	0.015	10.0	15.0	-1000.0	-9.98444843655	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-10.2835350084	-9.98444843655	-1.92917454602	-0.711002366836	1000.0	1000.0	1000.0	1000.0
7.2	1.06794871364	9.55715696135	0.191951229138	0.0754615045468	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.149316915327	0.0	0.445757172	-0.407686583164	0.753441501093	0.145578413776	-0.0449051859465	0.135365781466	5.40257692464	-9.98444843655	-1.92917454602	0.595074087327	0.21	0.0754615045468	0.015	10.0	15.0	-1000.0	-9.98432955074	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-10.6794871364	-9.98432955074	-1.91951229138	-0.754615045468	1000.0	1000.0	1000.0	1000.0
7.3	1.11000570281	9.4794958046	0.190935976977	0.0800871685872	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	2.2126316078e-16	0.1485690628	0.0	0.446118888021	-0.43302819097	0.79961668396	0.153728304485	-0.0476268741742	0.142980172673	5.40696092282	-9.98432955074	-1.91951229138	0.594687950821	0.21	0.0800871685872	0.015	10.0	15.0	-1000.0	-9.98420137277	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-11.1000570281	-9.98420137277	-1.90935976977	-0.800871685872	1000.0	1000.0	1000.0	1000.0
7.4	1.15467751527	9.39707743847	0.189869859216	0.0849928945356	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.147783263914	0.0	0.446498788151	-0.459944599868	0.848586174298	0.162282013543	-0.0505097517755	0.150976055883	5.41156531239	-9.98420137277	-1.90935976977	0.594282052065	0.21	0.0849928945356	0.015	10.0	15.0	-1000.0	-9.98406302955	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-11.5467751527	-9.98406302955	-1.89869859216	-0.849928945356	1000.0	1000.0	1000.0	1000.0
7.5	1.20212668131	9.30961424579	0.188751042804	0.0901952363665	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.0	0.146958095368	0.0	0.446897527164	-0.488533300501	0.900514924848	0.171253568308	-0.0535629482419	0.159367178969	5.41639802923	-9.98406302955	-1.89869859216	0.593855622532	0.21	0.0901952363665	0.015	10.0	15.0	-1000.0	-9.98391354365	-15.0	1000.0	0.0	0.1	1000.0	0.0	7.5	-12.0212668131	-9.98391354365	-1.88751042804	-0.901952363665	1000.0	1000.0	1000.0	1000.0
