,time,[A],[C],[D],[dummy_S],[fba__A],[fba__B1],[fba__B2],[fba__C],EX_A,EX_C,R4,fba__R1,fba__R2,fba__R3,update__update_A,update__update_C,bounds__k1,bounds__lb_default,dt,fba__ub_default,fba__zero,k_R4,lb_EX_A,lb_EX_C,pEX_A,pEX_C,ub_EX_A,ub_EX_C,ub_R1
0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-100.0,0.0,-1.0,1.0,1000.0,1000.0,1.0
1.0,1.0,9.000000000000037,0.9516258196404082,0.048374180359591054,0.0,0.0,0.0,0.0,0.0,-0.8187307530779911,0.8187307530779911,0.09516258196404082,0.8187307530779911,0.8187307530779911,0.8187307530779911,0.8187307530779911,-0.8187307530779911,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-90.00000000000037,-9.516258196404081,-0.8187307530779911,0.8187307530779911,1000.0,1000.0,0.8187307530779911
2.0,2.0,8.181269246922037,1.6401919735424313,0.1785387795355616,0.0,0.0,0.0,0.0,0.0,-0.6703200460356605,0.6703200460356605,0.16401919735424314,0.6703200460356605,0.6703200460356605,0.6703200460356605,0.6703200460356605,-0.6703200460356605,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-81.81269246922037,-16.40191973542431,-0.6703200460356605,0.6703200460356605,1000.0,1000.0,0.6703200460356605
3.0,3.0,7.510949200886391,2.122000933653512,0.3670498654601373,0.0,0.0,0.0,0.0,0.0,-0.548811636094073,0.548811636094073,0.21220009336535123,0.548811636094073,0.548811636094073,0.548811636094073,0.548811636094073,-0.548811636094073,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-75.10949200886391,-21.22000933653512,-0.548811636094073,0.548811636094073,1000.0,1000.0,0.548811636094073
4.0,4.0,6.9621375647923065,2.442329168903153,0.5955332663045669,0.0,0.0,0.0,0.0,0.0,-0.44932896411728546,0.44932896411728546,0.24423291689031534,0.44932896411728546,0.44932896411728546,0.44932896411728546,0.44932896411728546,-0.44932896411728546,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-69.62137564792306,-24.42329168903153,-0.44932896411728546,0.44932896411728546,1000.0,1000.0,0.44932896411728546
5.0,5.0,6.512808600675014,2.6375038629505094,0.8496875363744947,0.0,0.0,0.0,0.0,0.0,-0.367879441171588,0.367879441171588,0.26375038629505093,0.367879441171588,0.367879441171588,0.367879441171588,0.367879441171588,-0.367879441171588,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-65.12808600675014,-26.37503862950509,-0.367879441171588,0.367879441171588,1000.0,1000.0,0.367879441171588
6.0,6.0,6.144929159503436,2.7365957601457684,1.11847508035083,0.0,0.0,0.0,0.0,0.0,-0.3011942119123529,0.3011942119123529,0.27365957601457686,0.3011942119123529,0.3011942119123529,0.3011942119123529,0.3011942119123529,-0.3011942119123529,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-61.44929159503435,-27.365957601457684,-0.3011942119123529,0.3011942119123529,1000.0,1000.0,0.3011942119123529
7.0,7.0,5.843734947591094,2.762798430600493,1.3934666218084621,0.0,0.0,0.0,0.0,0.0,-0.24659696394173836,0.24659696394173836,0.2762798430600493,0.24659696394173836,0.24659696394173836,0.24659696394173836,0.24659696394173836,-0.24659696394173836,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-58.437349475910935,-27.62798430600493,-0.24659696394173836,0.24659696394173836,1000.0,1000.0,0.24659696394173836
8.0,8.0,5.597137983649359,2.734551436430246,1.6683105799204465,0.0,0.0,0.0,0.0,0.0,-0.20189651799482689,0.20189651799482689,0.2734551436430246,0.20189651799482689,0.20189651799482689,0.20189651799482689,0.20189651799482689,-0.20189651799482689,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-55.97137983649359,-27.345514364302456,-0.20189651799482689,0.20189651799482689,1000.0,1000.0,0.20189651799482689
9.0,9.0,5.395241465654527,2.666454400645443,1.9383041337000793,0.0,0.0,0.0,0.0,0.0,-0.16529888822178804,0.16529888822178804,0.2666454400645443,0.16529888822178804,0.16529888822178804,0.16529888822178804,0.16529888822178804,-0.16529888822178804,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-53.952414656545265,-26.664544006454427,-0.16529888822178804,0.16529888822178804,1000.0,1000.0,0.16529888822178804
10.0,10.0,5.229942577432731,2.5700104051803505,2.200047017386959,0.0,0.0,0.0,0.0,0.0,-0.1353352832367872,0.1353352832367872,0.2570010405180351,0.1353352832367872,0.1353352832367872,0.1353352832367872,0.1353352832367872,-0.1353352832367872,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-52.29942577432731,-25.700104051803503,-0.1353352832367872,0.1353352832367872,1000.0,1000.0,0.1353352832367872
11.0,11.0,5.094607294195959,2.454230129185412,2.451162576618683,0.0,0.0,0.0,0.0,0.0,-0.11080315836247015,0.11080315836247015,0.2454230129185412,0.11080315836247015,0.11080315836247015,0.11080315836247015,0.11080315836247015,-0.11080315836247015,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-50.946072941959585,-24.54230129185412,-0.11080315836247015,0.11080315836247015,1000.0,1000.0,0.11080315836247015
12.0,12.0,4.9838041358334975,2.3261223997536167,2.690073464412949,0.0,0.0,0.0,0.0,0.0,-0.09071795328953322,0.09071795328953322,0.23261223997536168,0.09071795328953322,0.09071795328953322,0.09071795328953322,0.09071795328953322,-0.09071795328953322,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-49.83804135833497,-23.261223997536167,-0.09071795328953322,0.09071795328953322,1000.0,1000.0,0.09071795328953322
13.0,13.0,4.893086182543956,2.1910921328839543,2.9158216845721467,0.0,0.0,0.0,0.0,0.0,-0.07427357821447306,0.07427357821447306,0.21910921328839544,0.07427357821447306,0.07427357821447306,0.07427357821447306,0.07427357821447306,-0.07427357821447306,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-48.93086182543956,-21.910921328839542,-0.07427357821447306,0.07427357821447306,1000.0,1000.0,0.07427357821447306
14.0,14.0,4.818812604329486,2.053262802943599,3.127924592726979,0.0,0.0,0.0,0.0,0.0,-0.06081006262534196,0.06081006262534196,0.2053262802943599,0.06081006262534196,0.06081006262534196,0.06081006262534196,0.06081006262534196,-0.06081006262534196,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-48.18812604329486,-20.532628029435987,-0.06081006262534196,0.06081006262534196,1000.0,1000.0,0.06081006262534196
15.0,15.0,4.758002541704141,1.915737438852993,3.3262600194429264,0.0,0.0,0.0,0.0,0.0,-0.049787068367982336,0.049787068367982336,0.19157374388529932,0.049787068367982336,0.049787068367982336,0.049787068367982336,0.049787068367982336,-0.049787068367982336,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-47.58002541704141,-19.15737438852993,-0.049787068367982336,0.049787068367982336,1000.0,1000.0,0.049787068367982336
16.0,16.0,4.708215473336157,1.7808095775497572,3.510974949114147,0.0,0.0,0.0,0.0,0.0,-0.04076220397846547,0.04076220397846547,0.17808095775497573,0.04076220397846547,0.04076220397846547,0.04076220397846547,0.04076220397846547,-0.04076220397846547,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-47.08215473336157,-17.80809577549757,-0.04076220397846547,0.04076220397846547,1000.0,1000.0,0.04076220397846547
17.0,17.0,4.667453269357687,1.6501335059352067,3.6824132247071617,0.0,0.0,0.0,0.0,0.0,-0.033373269960431405,0.033373269960431405,0.16501335059352068,0.033373269960431405,0.033373269960431405,0.033373269960431405,0.033373269960431405,-0.033373269960431405,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-46.67453269357687,-16.501335059352066,-0.033373269960431405,0.033373269960431405,1000.0,1000.0,0.033373269960431405
18.0,18.0,4.634079999397259,1.5248614063052857,3.841058594297513,0.0,0.0,0.0,0.0,0.0,-0.02732372244740481,0.02732372244740481,0.15248614063052857,0.02732372244740481,0.02732372244740481,0.02732372244740481,0.02732372244740481,-0.02732372244740481,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-46.34079999397259,-15.248614063052855,-0.02732372244740481,0.02732372244740481,1000.0,1000.0,0.02732372244740481
19.0,19.0,4.606756276949862,1.4057536175135792,3.9874901055366223,0.0,0.0,0.0,0.0,0.0,-0.022370771856241804,0.022370771856241804,0.14057536175135793,0.022370771856241804,0.022370771856241804,0.022370771856241804,0.022370771856241804,-0.022370771856241804,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-46.067562769498615,-14.057536175135791,-0.022370771856241804,0.022370771856241804,1000.0,1000.0,0.022370771856241804
20.0,20.0,4.584385505093632,1.2932670777693918,4.12234741713705,0.0,0.0,0.0,0.0,0.0,-0.01831563888880144,0.01831563888880144,0.1293267077769392,0.01831563888880144,0.01831563888880144,0.01831563888880144,0.01831563888880144,-0.01831563888880144,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-45.84385505093632,-12.932670777693916,-0.01831563888880144,0.01831563888880144,1000.0,1000.0,0.01831563888880144
21.0,21.0,4.566069866204831,1.1876260783494996,4.246304055445747,0.0,0.0,0.0,0.0,0.0,-0.014995576820526628,0.014995576820526628,0.11876260783494996,0.014995576820526628,0.014995576820526628,0.014995576820526628,0.014995576820526628,-0.014995576820526628,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-45.66069866204831,-11.876260783494995,-0.014995576820526628,0.014995576820526628,1000.0,1000.0,0.014995576820526628
22.0,22.0,4.551074289384301,1.088878692408784,4.360047018206992,0.0,0.0,0.0,0.0,0.0,-0.012277339903124615,0.012277339903124615,0.10888786924087841,0.012277339903124615,0.012277339903124615,0.012277339903124615,0.012277339903124615,-0.012277339903124615,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-45.51074289384301,-10.88878692408784,-0.012277339903124615,0.012277339903124615,1000.0,1000.0,0.012277339903124615
23.0,23.0,4.538796949481171,0.996941618241868,4.4642614322770315,0.0,0.0,0.0,0.0,0.0,-0.010051835744682379,0.010051835744682379,0.0996941618241868,0.010051835744682379,0.010051835744682379,0.010051835744682379,0.010051835744682379,-0.010051835744682379,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-45.387969494811706,-9.96941618241868,-0.010051835744682379,0.010051835744682379,1000.0,1000.0,0.010051835744682379
24.0,24.0,4.5287451137364885,0.9116356662119608,4.559619220051618,0.0,0.0,0.0,0.0,0.0,-0.00822974704905097,0.00822974704905097,0.09116356662119608,0.00822974704905097,0.00822974704905097,0.00822974704905097,0.00822974704905097,-0.00822974704905097,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-45.28745113736488,-9.116356662119607,-0.00822974704905097,0.00822974704905097,1000.0,1000.0,0.00822974704905097
25.0,25.0,4.520515366687438,0.8327137021857328,4.646770931126894,0.0,0.0,0.0,0.0,0.0,-0.006737946999121659,0.006737946999121659,0.08327137021857328,0.006737946999121659,0.006737946999121659,0.006737946999121659,0.006737946999121659,-0.006737946999121659,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-45.20515366687438,-8.327137021857327,-0.006737946999121659,0.006737946999121659,1000.0,1000.0,0.006737946999121659
26.0,26.0,4.513777419688325,0.7598825205846796,4.726340059727068,0.0,0.0,0.0,0.0,0.0,-0.005516564420800124,0.005516564420800124,0.07598825205846797,0.005516564420800124,0.005516564420800124,0.005516564420800124,0.005516564420800124,-0.005516564420800124,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-45.13777419688325,-7.598825205846796,-0.005516564420800124,0.005516564420800124,1000.0,1000.0,0.005516564420800124
27.0,27.0,4.508260855267531,0.6928198430750221,4.7989193016575244,0.0,0.0,0.0,0.0,0.0,-0.004516580942640468,0.004516580942640468,0.06928198430750221,0.004516580942640468,0.004516580942640468,0.004516580942640468,0.004516580942640468,-0.004516580942640468,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-45.08260855267531,-6.9281984307502205,-0.004516580942640468,0.004516580942640468,1000.0,1000.0,0.004516580942640468
28.0,28.0,4.503744274324884,0.6311874130135492,4.86506831266164,0.0,0.0,0.0,0.0,0.0,-0.003697863716498277,0.003697863716498277,0.06311874130135492,0.003697863716498277,0.003697863716498277,0.003697863716498277,0.003697863716498277,-0.003697863716498277,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-45.03744274324884,-6.311874130135491,-0.003697863716498277,0.003697863716498277,1000.0,1000.0,0.003697863716498277
29.0,29.0,4.500046410608391,0.57464097167814,4.925312617713551,0.0,0.0,0.0,0.0,0.0,-0.003027554745393436,0.003027554745393436,0.057464097167814004,0.003027554745393436,0.003027554745393436,0.003027554745393436,0.003027554745393436,-0.003027554745393436,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-45.00046410608391,-5.7464097167813994,-0.003027554745393436,0.003027554745393436,1000.0,1000.0,0.003027554745393436
30.0,30.0,4.497018855863009,0.5228377523770535,4.98014339176003,0.0,0.0,0.0,0.0,0.0,-0.0024787521766904295,0.0024787521766904295,0.05228377523770536,0.0024787521766904295,0.0024787521766904295,0.0024787521766904295,0.0024787521766904295,-0.0024787521766904295,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.970188558630085,-5.228377523770535,-0.0024787521766904295,0.0024787521766904295,1000.0,1000.0,0.0024787521766904295
31.0,31.0,4.494540103686313,0.4754420064844195,5.030017889829354,0.0,0.0,0.0,0.0,0.0,-0.0020294306363196324,0.0020294306363196324,0.04754420064844195,0.0020294306363196324,0.0020294306363196324,0.0020294306363196324,0.0020294306363196324,-0.0020294306363196324,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.945401036863124,-4.7544200648441945,-0.0020294306363196324,0.0020294306363196324,1000.0,1000.0,0.0020294306363196324
32.0,32.0,4.492510673049987,0.43212897616590196,5.075360350784195,0.0,0.0,0.0,0.0,0.0,-0.0016615572731968824,0.0016615572731968824,0.043212897616590196,0.0016615572731968824,0.0016615572731968824,0.0016615572731968824,0.0016615572731968824,-0.0016615572731968824,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.92510673049986,-4.32128976165902,-0.0016615572731968824,0.0016615572731968824,1000.0,1000.0,0.0016615572731968824
33.0,33.0,4.490849115776791,0.39258764785448413,5.116563236368812,0.0,0.0,0.0,0.0,0.0,-0.0013603680375724719,0.0013603680375724719,0.039258764785448416,0.0013603680375724719,0.0013603680375724719,0.0013603680375724719,0.0013603680375724719,-0.0013603680375724719,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.908491157767905,-3.9258764785448412,-0.0013603680375724719,0.0013603680375724719,1000.0,1000.0,0.0013603680375724719
34.0,34.0,4.489488747739229,0.35652255498622537,5.15398869727464,0.0,0.0,0.0,0.0,0.0,-0.001113775147866356,0.001113775147866356,0.03565225549862254,0.001113775147866356,0.001113775147866356,0.001113775147866356,0.001113775147866356,-0.001113775147866356,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.89488747739229,-3.5652255498622534,-0.001113775147866356,0.001113775147866356,1000.0,1000.0,0.001113775147866356
35.0,35.0,4.488374972591363,0.3236548453132972,5.187970182095431,0.0,0.0,0.0,0.0,0.0,-0.0009118819655727727,0.0009118819655727727,0.03236548453132972,0.0009118819655727727,0.0009118819655727727,0.0009118819655727727,0.0009118819655727727,-0.0009118819655727727,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.88374972591363,-3.2365484531329716,-0.0009118819655727727,0.0009118819655727727,1000.0,1000.0,0.0009118819655727727
36.0,36.0,4.4874630906258,0.2937227849910161,5.218814124383281,0.0,0.0,0.0,0.0,0.0,-0.0007465858083916975,0.0007465858083916975,0.029372278499101612,0.0007465858083916975,0.0007465858083916975,0.0007465858083916975,0.0007465858083916975,-0.0007465858083916975,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.874630906258,-2.937227849910161,-0.0007465858083916975,0.0007465858083916975,1000.0,1000.0,0.0007465858083916975
37.0,37.0,4.486716504817415,0.2664818367214363,5.2468016584612505,0.0,0.0,0.0,0.0,0.0,-0.0006112527611431301,0.0006112527611431301,0.026648183672143635,0.0006112527611431301,0.0006112527611431301,0.0006112527611431301,0.0006112527611431301,-0.0006112527611431301,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.867165048174144,-2.6648183672143633,-0.0006112527611431301,0.0006112527611431301,1000.0,1000.0,0.0006112527611431301
38.0,38.0,4.486105252056271,0.2417044210023293,5.272190326941501,0.0,0.0,0.0,0.0,0.0,-0.0005004514334525716,0.0005004514334525716,0.024170442100232933,0.0005004514334525716,0.0005004514334525716,0.0005004514334525716,0.0005004514334525716,-0.0005004514334525716,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.86105252056271,-2.4170442100232927,-0.0005004514334525716,0.0005004514334525716,1000.0,1000.0,0.0005004514334525716
39.0,39.0,4.48560480062282,0.21917944673321316,5.295215752644067,0.0,0.0,0.0,0.0,0.0,-0.0004097349789922561,0.0004097349789922561,0.021917944673321317,0.0004097349789922561,0.0004097349789922561,0.0004097349789922561,0.0004097349789922561,-0.0004097349789922561,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.8560480062282,-2.1917944673321315,-0.0004097349789922561,0.0004097349789922561,1000.0,1000.0,0.0004097349789922561
40.0,40.0,4.485195065643832,0.19871167905388668,5.316093255302385,0.0,0.0,0.0,0.0,0.0,-0.00033546262791592674,0.00033546262791592674,0.01987116790538867,0.00033546262791592674,0.00033546262791592674,0.00033546262791592674,0.00033546262791592674,-0.00033546262791592674,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.85195065643831,-1.9871167905388667,-0.00033546262791592674,0.00033546262791592674,1000.0,1000.0,0.00033546262791592674
41.0,41.0,4.484859603015919,0.18012099750696312,5.3350193994772255,0.0,0.0,0.0,0.0,0.0,-0.0002746535699836355,0.0002746535699836355,0.01801209975069631,0.0002746535699836355,0.0002746535699836355,0.0002746535699836355,0.0002746535699836355,-0.0002746535699836355,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.848596030159186,-1.801209975069631,-0.0002746535699836355,0.0002746535699836355,1000.0,1000.0,0.0002746535699836355
42.0,42.0,4.484584949445929,0.16324158574690537,5.352173464807272,0.0,0.0,0.0,0.0,0.0,-0.00022486732418739735,0.00022486732418739735,0.016324158574690537,0.00022486732418739735,0.00022486732418739735,0.00022486732418739735,0.00022486732418739735,-0.00022486732418739735,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.84584949445929,-1.6324158574690535,-0.00022486732418739735,0.00022486732418739735,1000.0,1000.0,0.00022486732418739735
43.0,43.0,4.484360082121738,0.14792108451498912,5.367718833363372,0.0,0.0,0.0,0.0,0.0,-0.00018410579367314218,0.00018410579367314218,0.014792108451498913,0.00018410579367314218,0.00018410579367314218,0.00018410579367314218,0.00018410579367314218,-0.00018410579367314218,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.84360082121738,-1.479210845149891,-0.00018410579367314218,0.00018410579367314218,1000.0,1000.0,0.00018410579367314218
44.0,44.0,4.484175976328069,0.13401973201241468,5.381804291659618,0.0,0.0,0.0,0.0,0.0,-0.00015073307509932434,0.00015073307509932434,0.013401973201241469,0.00015073307509932434,0.00015073307509932434,0.00015073307509932434,0.00015073307509932434,-0.00015073307509932434,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.841759763280685,-1.3401973201241468,-0.00015073307509932434,0.00015073307509932434,1000.0,1000.0,0.00015073307509932434
45.0,45.0,4.484025243252963,0.12140950976612098,5.394565246981016,0.0,0.0,0.0,0.0,0.0,-0.00012340980408992203,0.00012340980408992203,0.0121409509766121,0.00012340980408992203,0.00012340980408992203,0.00012340980408992203,0.00012340980408992203,-0.00012340980408992203,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.840252432529624,-1.2140950976612097,-0.00012340980408992203,0.00012340980408992203,1000.0,1000.0,0.00012340980408992203
46.0,46.0,4.483901833448876,0.10997330729777553,5.406124859253453,0.0,0.0,0.0,0.0,0.0,-0.00010103940184094156,0.00010103940184094156,0.010997330729777554,0.00010103940184094156,0.00010103940184094156,0.00010103940184094156,0.00010103940184094156,-0.00010103940184094156,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.839018334488756,-1.0997330729777552,-0.00010103940184094156,0.00010103940184094156,1000.0,1000.0,0.00010103940184094156
47.0,47.0,4.4838007940470375,0.09960411513181107,5.416595090821259,0.0,0.0,0.0,0.0,0.0,-8.272406556031881e-05,8.272406556031881e-05,0.009960411513181108,8.272406556031881e-05,8.272406556031881e-05,8.272406556031881e-05,8.272406556031881e-05,-8.272406556031881e-05,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.83800794047037,-0.9960411513181107,-8.272406556031881e-05,8.272406556031881e-05,1000.0,1000.0,8.272406556031881e-05
48.0,48.0,4.483718069981483,0.09020425271833,5.426077677300301,0.0,0.0,0.0,0.0,0.0,-6.77287364942417e-05,6.77287364942417e-05,0.009020425271833001,6.77287364942417e-05,6.77287364942417e-05,6.77287364942417e-05,6.77287364942417e-05,-6.77287364942417e-05,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.83718069981483,-0.9020425271833,-6.77287364942417e-05,6.77287364942417e-05,1000.0,1000.0,6.77287364942417e-05
49.0,49.0,4.483650341244993,0.08168463553986298,5.434665023215264,0.0,0.0,0.0,0.0,0.0,-5.545159943447622e-05,5.545159943447622e-05,0.008168463553986299,5.545159943447622e-05,5.545159943447622e-05,5.545159943447622e-05,5.545159943447622e-05,-5.545159943447622e-05,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.83650341244993,-0.8168463553986297,-5.545159943447622e-05,5.545159943447622e-05,1000.0,1000.0,5.545159943447622e-05
50.0,50.0,4.483594889645553,0.07396408388879784,5.442441026465763,0.0,0.0,0.0,0.0,0.0,-4.539992976354784e-05,4.539992976354784e-05,0.007396408388879784,4.539992976354784e-05,4.539992976354784e-05,4.539992976354784e-05,4.539992976354784e-05,-4.539992976354784e-05,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-44.83594889645553,-0.7396408388879784,-4.539992976354784e-05,4.539992976354784e-05,1000.0,1000.0,4.539992976354784e-05
